17 7 10 | 4 3 0 7 1 6 5 2 
16 8 8 | 4 3 5 7 1 6 0 2 
15 9 6 | 4 3 5 7 1 6 2 0 
17 9 8 | 4 3 5 7 1 6 0 2 
17 9 8 | 4 3 5 7 1 0 6 2 
18 6 12 | 6 1 3 7 4 5 0 2 
17 7 10 | 6 1 3 7 4 5 2 0 
18 6 12 | 7 1 6 0 3 4 5 2 
18 6 12 | 6 1 3 7 4 0 5 2 
18 6 12 | 7 1 3 2 4 5 6 0 
18 6 12 | 6 1 3 7 0 4 5 2 
14 8 6 | 6 1 3 7 2 4 5 0 
17 9 8 | 6 1 3 0 2 4 5 7 
16 10 6 | 6 1 3 7 2 4 5 0 
17 9 8 | 6 1 3 7 2 4 0 5 
16 10 6 | 6 1 3 7 2 4 5 0 
17 11 6 | 6 1 3 7 2 4 5 0 
18 6 12 | 4 6 3 7 1 5 0 2 
17 7 10 | 4 6 3 7 1 5 2 0 
18 6 12 | 7 0 3 4 1 6 5 2 
18 6 12 | 6 3 7 0 4 1 5 2 
18 6 12 | 3 7 6 0 4 1 5 2 
18 6 12 | 3 7 6 2 4 1 5 0 
18 6 12 | 2 7 6 3 4 1 0 5 
17 7 10 | 2 7 6 3 4 1 5 0 
18 6 12 | 2 7 6 0 4 1 5 3 
17 7 10 | 2 7 6 3 4 1 5 0 
18 6 12 | 7 0 3 2 1 6 5 4 
18 8 10 | 4 6 3 0 2 1 5 7 
18 8 10 | 2 6 3 0 4 1 5 7 
18 8 10 | 0 1 6 3 2 4 5 7 
16 10 6 | 3 1 6 0 2 4 5 7 
15 11 4 | 3 1 6 7 2 4 5 0 
16 12 4 | 3 1 6 7 2 4 5 0 
17 9 8 | 1 0 6 3 2 4 5 7 
18 8 10 | 7 1 6 3 2 4 0 5 
18 8 10 | 6 3 5 0 4 1 2 7 
17 9 8 | 6 3 5 7 4 1 2 0 
18 8 10 | 6 3 5 7 4 1 0 2 
18 8 10 | 2 7 6 3 4 1 5 0 
18 8 10 | 4 6 3 0 1 5 2 7 
18 8 10 | 4 3 7 0 1 6 5 2 
18 8 10 | 0 1 6 7 2 4 5 3 
15 11 4 | 3 1 6 7 2 4 5 0 
17 9 8 | 1 0 6 7 2 4 5 3 
18 8 10 | 7 1 0 3 2 4 6 5 
18 8 10 | 7 6 3 2 1 5 0 4 
18 8 10 | 7 6 3 0 1 5 2 4 
17 9 8 | 7 6 3 4 1 5 2 0 
18 8 10 | 7 6 3 4 1 5 0 2 
18 10 8 | 7 1 3 0 2 4 6 5 
18 10 8 | 7 1 3 5 2 4 0 6 
17 11 6 | 7 1 3 5 2 4 6 0 
18 10 8 | 0 1 3 7 2 4 6 5 
17 11 6 | 1 0 3 7 2 4 6 5 
16 12 4 | 1 3 0 7 2 4 6 5 
17 13 4 | 5 1 3 7 2 4 6 0 
17 13 4 | 1 3 6 7 2 4 0 5 
16 14 2 | 1 3 6 7 2 4 5 0 
17 13 4 | 1 3 7 0 2 4 6 5 
16 14 2 | 1 3 7 5 2 4 6 0 
17 15 2 | 1 3 7 5 2 4 6 0 
18 10 8 | 1 4 6 7 2 0 5 3 
18 10 8 | 1 6 0 7 2 4 5 3 
17 11 6 | 1 6 5 7 2 4 0 3 
16 12 4 | 1 6 5 7 2 4 3 0 
18 10 8 | 1 6 0 3 2 4 5 7 
17 11 6 | 1 6 5 3 2 4 0 7 
17 11 6 | 1 6 3 0 2 4 5 7 
16 12 4 | 1 6 3 7 2 4 5 0 
17 13 4 | 1 6 3 7 2 4 5 0 
18 10 8 | 6 3 5 7 4 1 2 0 
18 10 8 | 4 3 5 7 1 6 0 2 
18 10 8 | 4 3 5 0 1 6 2 7 
17 11 6 | 4 3 5 7 1 6 2 0 
18 10 8 | 1 4 6 3 2 0 5 7 
18 10 8 | 7 6 3 4 1 5 2 0 
18 10 8 | 6 1 3 0 2 4 5 7 
18 10 8 | 4 3 5 7 1 6 0 2 
18 12 6 | 1 4 3 7 2 0 6 5 
18 12 6 | 3 1 6 0 2 4 5 7 
18 12 6 | 3 1 6 7 2 4 0 5 
17 13 4 | 3 1 6 7 2 4 5 0 
18 12 6 | 1 6 5 3 2 4 7 0 
18 12 6 | 4 3 5 7 1 6 2 0 
18 12 6 | 1 6 5 7 2 4 0 3 
18 12 6 | 1 6 5 3 2 4 0 7 
18 14 4 | 1 3 0 7 2 4 6 5 
18 14 4 | 1 3 0 7 2 4 6 5 
18 14 4 | 1 3 6 7 2 4 0 5 
19 3 16 | 4 7 6 3 0 1 5 2 
15 5 10 | 4 7 6 3 2 1 5 0 
18 4 14 | 4 7 6 3 1 0 5 2 
18 6 12 | 4 7 6 0 2 1 5 3 
17 7 10 | 4 7 6 3 2 1 5 0 
18 6 12 | 4 7 6 3 2 1 0 5 
17 7 10 | 4 7 6 3 2 1 5 0 
18 8 10 | 4 7 6 3 2 1 5 0 
19 3 16 | 7 0 6 3 4 1 5 2 
19 3 16 | 7 6 5 3 0 4 1 2 
15 5 10 | 7 6 5 3 2 4 1 0 
18 6 12 | 7 6 5 0 2 4 1 3 
17 7 10 | 7 6 5 3 2 4 1 0 
18 6 12 | 7 6 5 3 2 4 0 1 
17 7 10 | 7 6 5 3 2 4 1 0 
18 8 10 | 7 6 5 3 2 4 1 0 
19 3 16 | 7 0 5 3 4 6 1 2 
19 3 16 | 7 6 0 3 4 1 5 2 
19 3 16 | 7 0 6 3 4 1 5 2 
19 3 16 | 7 6 3 2 4 1 0 5 
18 4 14 | 7 6 3 2 4 1 5 0 
19 5 14 | 0 6 3 4 7 1 5 2 
16 8 8 | 2 6 3 4 7 1 5 0 
19 5 14 | 3 7 0 6 4 1 5 2 
18 6 12 | 3 7 5 6 4 1 0 2 
17 7 10 | 3 7 5 6 4 1 2 0 
18 6 12 | 3 7 6 0 4 1 5 2 
18 8 10 | 3 7 5 0 4 1 2 6 
19 5 14 | 0 6 3 7 4 1 5 2 
19 5 14 | 7 6 3 0 4 1 5 2 
19 5 14 | 0 6 3 7 4 1 5 2 
19 5 14 | 0 6 5 7 4 1 2 3 
16 8 8 | 3 6 5 7 4 1 2 0 
19 5 14 | 4 6 3 7 0 1 5 2 
19 5 14 | 4 7 6 3 1 5 0 2 
18 6 12 | 4 7 6 3 1 5 2 0 
19 5 14 | 7 1 6 3 4 5 0 2 
19 5 14 | 0 6 5 3 4 1 2 7 
17 7 10 | 3 6 5 0 4 1 2 7 
16 8 8 | 3 6 5 7 4 1 2 0 
17 9 8 | 3 6 5 7 4 1 2 0 
19 5 14 | 7 1 6 3 4 5 0 2 
19 5 14 | 7 1 6 0 4 5 2 3 
18 6 12 | 7 1 6 3 4 5 2 0 
19 5 14 | 0 6 3 2 7 1 5 4 
17 7 10 | 2 6 3 0 7 1 5 4 
16 8 8 | 2 6 3 4 7 1 5 0 
17 9 8 | 2 6 3 4 7 1 5 0 
19 5 14 | 7 1 0 3 4 5 6 2 
19 7 12 | 7 6 3 4 1 0 5 2 
19 7 12 | 7 6 0 4 1 5 3 2 
18 8 10 | 7 6 3 4 1 5 0 2 
19 7 12 | 7 6 3 4 2 1 0 5 
18 8 10 | 7 6 3 4 2 1 5 0 
19 7 12 | 4 0 3 7 1 6 5 2 
19 7 12 | 7 6 3 2 1 0 5 4 
19 7 12 | 0 7 3 2 1 6 5 4 
17 9 8 | 2 7 3 0 1 6 5 4 
16 10 6 | 2 7 3 4 1 6 5 0 
17 11 6 | 2 7 3 4 1 6 5 0 
18 8 10 | 1 7 3 2 0 6 5 4 
19 7 12 | 0 7 3 4 1 6 5 2 
16 10 6 | 2 7 3 4 1 6 5 0 
18 8 10 | 1 7 3 4 0 6 5 2 
16 10 6 | 1 7 3 4 2 6 5 0 
19 7 12 | 7 3 0 4 1 6 5 2 
19 7 12 | 2 7 0 3 4 1 6 5 
18 8 10 | 2 7 3 0 4 1 6 5 
17 9 8 | 2 7 3 5 4 1 6 0 
18 10 8 | 2 7 3 5 4 1 6 0 
19 7 12 | 6 3 7 2 4 1 5 0 
19 7 12 | 7 3 0 2 1 6 5 4 
18 8 10 | 7 3 2 0 1 6 5 4 
17 9 8 | 7 3 2 4 1 6 5 0 
18 10 8 | 7 3 2 4 1 6 5 0 
19 7 12 | 7 6 3 0 2 1 5 4 
18 8 10 | 7 6 3 4 2 1 5 0 
19 7 12 | 7 0 3 4 1 6 5 2 
19 7 12 | 4 6 3 7 1 0 5 2 
19 7 12 | 7 1 0 6 2 4 5 3 
18 8 10 | 7 1 5 6 2 4 0 3 
17 9 8 | 7 1 5 6 2 4 3 0 
18 8 10 | 7 1 6 0 2 4 5 3 
18 10 8 | 7 1 5 0 2 4 3 6 
19 7 12 | 7 1 6 3 4 5 2 0 
19 7 12 | 7 1 6 3 2 0 4 5 
18 8 10 | 7 1 6 3 2 4 0 5 
19 7 12 | 6 3 0 7 4 1 5 2 
19 7 12 | 6 3 5 7 4 0 1 2 
18 8 10 | 6 3 5 7 4 1 0 2 
19 7 12 | 7 6 3 4 1 0 5 2 
19 7 12 | 6 1 3 7 4 0 5 2 
19 7 12 | 7 1 3 2 4 5 6 0 
19 7 12 | 0 1 3 7 6 4 5 2 
16 10 6 | 2 1 3 7 6 4 5 0 
18 8 10 | 1 0 3 7 6 4 5 2 
17 9 8 | 1 3 0 7 6 4 5 2 
16 10 6 | 1 3 5 7 6 4 0 2 
15 11 4 | 1 3 5 7 6 4 2 0 
17 11 6 | 1 3 5 7 6 4 0 2 
18 10 8 | 1 3 7 0 6 4 5 2 
18 12 6 | 1 3 5 0 6 4 2 7 
17 13 4 | 1 3 5 7 6 4 2 0 
18 12 6 | 1 3 5 7 6 4 0 2 
18 14 4 | 1 3 5 7 6 4 2 0 
19 7 12 | 7 1 6 2 3 4 5 0 
19 7 12 | 7 1 3 0 4 5 6 2 
19 7 12 | 0 1 3 7 4 5 6 2 
16 10 6 | 2 1 3 7 4 5 6 0 
18 8 10 | 1 0 3 7 4 5 6 2 
17 9 8 | 1 5 3 7 4 0 6 2 
17 9 8 | 1 3 0 7 4 5 6 2 
18 10 8 | 1 5 3 7 4 0 6 2 
18 10 8 | 1 5 3 7 0 4 6 2 
14 12 2 | 1 5 3 7 2 4 6 0 
17 13 4 | 1 5 3 0 2 4 6 7 
16 14 2 | 1 5 3 7 2 4 6 0 
17 13 4 | 1 5 3 7 2 4 0 6 
16 14 2 | 1 5 3 7 2 4 6 0 
17 15 2 | 1 5 3 7 2 4 6 0 
18 10 8 | 1 5 3 7 4 6 0 2 
17 11 6 | 1 5 3 7 4 6 2 0 
18 10 8 | 1 3 6 7 4 5 0 2 
17 11 6 | 1 3 6 7 4 5 2 0 
18 10 8 | 1 3 7 0 4 5 6 2 
18 14 4 | 1 5 3 0 2 4 6 7 
19 7 12 | 3 7 5 6 4 1 0 2 
19 7 12 | 6 1 3 7 4 0 5 2 
19 7 12 | 7 6 5 0 2 4 1 3 
19 7 12 | 4 7 0 3 2 1 6 5 
18 8 10 | 4 7 3 0 2 1 6 5 
17 9 8 | 4 7 3 5 2 1 6 0 
18 10 8 | 4 7 3 5 2 1 6 0 
19 7 12 | 3 7 6 0 4 1 5 2 
19 7 12 | 4 7 6 0 2 1 5 3 
19 7 12 | 0 4 3 7 1 6 5 2 
16 10 6 | 2 4 3 7 1 6 5 0 
18 8 10 | 1 4 3 7 0 6 5 2 
14 10 4 | 1 4 3 7 2 6 5 0 
17 11 6 | 1 4 3 0 2 6 5 7 
16 12 4 | 1 4 3 7 2 6 5 0 
17 11 6 | 1 4 3 7 2 6 0 5 
16 12 4 | 1 4 3 7 2 6 5 0 
17 13 4 | 1 4 3 7 2 6 5 0 
18 12 6 | 1 4 3 0 2 6 5 7 
18 12 6 | 1 4 3 7 2 0 6 5 
19 7 12 | 6 3 0 7 4 1 5 2 
19 7 12 | 7 0 3 2 1 6 5 4 
19 7 12 | 4 6 3 7 1 0 5 2 
19 7 12 | 7 6 3 2 1 0 5 4 
19 7 12 | 7 6 3 0 2 1 5 4 
19 7 12 | 7 6 0 2 1 5 3 4 
18 8 10 | 7 6 3 2 1 5 0 4 
18 8 10 | 7 6 2 0 1 5 3 4 
17 9 8 | 7 6 2 4 1 5 3 0 
18 10 8 | 7 6 2 4 1 5 3 0 
19 7 12 | 2 7 6 0 4 1 5 3 
19 9 10 | 4 3 7 2 1 6 5 0 
19 9 10 | 1 4 3 7 0 6 5 2 
19 9 10 | 7 1 6 3 2 4 0 5 
19 9 10 | 1 4 3 7 6 0 5 2 
19 9 10 | 4 3 0 7 1 6 5 2 
19 9 10 | 2 1 6 7 0 4 5 3 
17 11 6 | 2 1 6 7 3 4 5 0 
19 9 10 | 7 1 5 6 2 4 0 3 
19 9 10 | 7 1 0 3 2 4 6 5 
19 9 10 | 4 6 3 7 1 5 2 0 
19 9 10 | 2 1 6 3 0 4 5 7 
19 9 10 | 7 6 3 4 2 1 5 0 
19 9 10 | 1 7 3 2 6 0 5 4 
18 10 8 | 1 7 3 2 6 5 0 4 
19 9 10 | 7 6 3 4 1 5 0 2 
19 9 10 | 3 6 5 7 4 1 0 2 
18 10 8 | 3 6 5 7 4 1 2 0 
19 9 10 | 3 6 5 0 4 1 2 7 
19 9 10 | 3 7 5 6 4 1 2 0 
19 9 10 | 2 6 3 0 7 1 5 4 
19 9 10 | 2 6 3 4 7 1 0 5 
18 10 8 | 2 6 3 4 7 1 5 0 
19 9 10 | 3 7 5 0 4 1 2 6 
19 9 10 | 1 7 3 2 0 6 5 4 
19 9 10 | 1 7 3 4 0 6 5 2 
19 9 10 | 1 7 3 4 6 0 5 2 
18 10 8 | 1 7 3 4 6 5 0 2 
17 11 6 | 1 7 3 4 6 5 2 0 
19 9 10 | 4 6 3 0 1 5 2 7 
19 9 10 | 4 3 0 7 1 6 5 2 
19 9 10 | 6 3 5 0 4 1 2 7 
19 9 10 | 7 6 3 0 1 5 2 4 
19 9 10 | 1 4 3 7 6 0 5 2 
19 9 10 | 7 6 3 2 1 5 0 4 
19 11 8 | 1 5 3 7 4 0 6 2 
19 11 8 | 1 3 7 2 4 5 6 0 
19 11 8 | 2 4 3 0 1 6 5 7 
18 12 6 | 2 4 3 7 1 6 5 0 
19 11 8 | 1 3 0 7 4 5 6 2 
19 11 8 | 1 3 0 7 4 5 6 2 
19 11 8 | 1 3 6 7 4 0 5 2 
19 11 8 | 1 5 3 7 4 0 6 2 
19 11 8 | 2 1 3 7 0 4 6 5 
19 11 8 | 1 3 6 7 4 5 0 2 
19 11 8 | 1 3 7 2 6 4 5 0 
19 11 8 | 1 3 0 7 6 4 5 2 
19 11 8 | 2 1 3 7 4 5 0 6 
18 12 6 | 2 1 3 7 4 5 6 0 
19 11 8 | 1 3 0 7 6 4 5 2 
19 11 8 | 1 3 5 7 6 0 4 2 
18 12 6 | 1 3 5 7 6 4 0 2 
19 11 8 | 1 4 6 3 2 0 5 7 
19 11 8 | 7 1 5 0 2 4 3 6 
19 11 8 | 7 1 5 6 2 4 3 0 
19 11 8 | 2 1 3 0 6 4 5 7 
18 12 6 | 2 1 3 7 6 4 5 0 
19 11 8 | 3 1 0 6 2 4 5 7 
18 12 6 | 3 1 5 6 2 4 0 7 
18 12 6 | 3 1 6 0 2 4 5 7 
19 11 8 | 1 7 3 4 2 6 0 5 
18 12 6 | 1 7 3 4 2 6 5 0 
19 11 8 | 1 7 3 0 2 6 5 4 
18 12 6 | 1 7 3 4 2 6 5 0 
19 11 8 | 2 7 3 4 1 6 0 5 
18 12 6 | 2 7 3 4 1 6 5 0 
19 11 8 | 1 4 6 7 2 0 5 3 
19 11 8 | 0 1 3 7 2 4 5 6 
18 12 6 | 1 0 3 7 2 4 5 6 
17 13 4 | 1 3 0 7 2 4 5 6 
16 14 2 | 1 3 5 7 2 4 0 6 
15 15 0 | 1 3 5 7 2 4 6 0 
