8 0 8 | 2 7 6 3 1 4 5 0 
10 0 10 | 2 0 7 3 1 4 6 5 
10 0 10 | 2 7 3 6 5 1 4 0 
10 0 10 | 2 0 7 5 1 4 3 6 
10 0 10 | 2 7 5 6 1 4 0 3 
8 0 8 | 2 7 5 6 1 4 3 0 
10 0 10 | 2 7 6 3 1 4 0 5 
10 0 10 | 2 4 7 3 1 0 6 5 
10 0 10 | 2 7 0 3 1 4 6 5 
10 0 10 | 2 7 0 3 1 4 6 5 
10 0 10 | 2 4 7 5 1 0 3 6 
10 0 10 | 2 0 7 5 1 4 3 6 
10 0 10 | 2 4 0 5 1 3 7 6 
8 0 8 | 2 4 7 5 1 3 0 6 
8 0 8 | 2 4 5 0 1 3 7 6 
8 0 8 | 2 4 7 5 1 3 0 6 
8 0 8 | 2 4 5 6 1 3 7 0 
8 0 8 | 2 4 5 6 1 3 7 0 
8 0 8 | 2 4 5 0 1 3 7 6 
8 0 8 | 2 4 5 6 1 3 0 7 
8 0 8 | 2 4 5 0 1 3 7 6 
8 0 8 | 2 4 5 6 1 3 7 0 
10 0 10 | 2 7 6 3 1 4 0 5 
10 0 10 | 2 0 7 3 1 4 6 5 
10 0 10 | 2 4 7 3 1 6 0 5 
8 0 8 | 2 4 7 3 1 6 5 0 
10 0 10 | 2 7 0 3 1 4 6 5 
10 0 10 | 2 7 6 0 1 4 5 3 
8 0 8 | 2 7 6 3 1 4 5 0 
8 0 8 | 2 7 6 3 1 4 5 0 
10 0 10 | 2 4 7 3 1 0 6 5 
10 0 10 | 2 4 0 5 1 3 7 6 
10 0 10 | 2 4 0 5 1 3 7 6 
10 0 10 | 2 0 7 3 1 4 6 5 
10 0 10 | 2 7 6 0 1 4 5 3 
10 0 10 | 2 4 0 3 1 6 7 5 
8 0 8 | 2 4 3 0 1 6 7 5 
8 0 8 | 2 4 3 5 1 6 7 0 
8 0 8 | 2 4 3 5 1 6 7 0 
8 0 8 | 2 4 3 0 1 6 7 5 
8 0 8 | 2 4 3 5 1 6 0 7 
8 0 8 | 2 4 3 0 1 6 7 5 
8 0 8 | 2 4 3 5 1 0 6 7 
8 0 8 | 2 4 3 5 1 6 7 0 
8 0 8 | 2 0 3 5 1 4 6 7 
6 0 6 | 2 3 0 5 1 4 6 7 
4 0 4 | 2 3 5 0 1 4 6 7 
2 0 2 | 2 3 5 7 1 4 6 0 
2 0 2 | 2 3 5 7 1 4 6 0 
4 0 4 | 2 3 5 0 1 4 6 7 
4 0 4 | 2 3 5 7 1 4 0 6 
2 0 2 | 2 3 5 7 1 4 6 0 
4 0 4 | 2 3 5 0 1 4 6 7 
6 0 6 | 2 3 6 5 1 4 0 7 
6 0 6 | 2 3 6 5 1 4 0 7 
6 0 6 | 2 3 6 5 1 4 7 0 
6 0 6 | 2 3 0 5 1 4 6 7 
6 0 6 | 2 3 0 5 1 4 6 7 
6 0 6 | 2 3 6 5 1 4 0 7 
6 0 6 | 2 3 0 5 1 4 6 7 
6 0 6 | 2 3 0 7 1 4 5 6 
4 0 4 | 2 3 5 7 1 4 0 6 
4 0 4 | 2 3 5 7 1 4 0 6 
6 0 6 | 2 3 5 7 1 0 4 6 
4 0 4 | 2 3 5 7 1 4 0 6 
6 0 6 | 2 3 7 0 1 4 5 6 
6 0 6 | 2 3 0 7 1 4 5 6 
6 0 6 | 2 3 7 6 1 4 5 0 
6 0 6 | 2 3 0 7 1 4 5 6 
6 0 6 | 2 3 7 6 1 4 5 0 
6 0 6 | 2 3 7 0 1 4 5 6 
6 0 6 | 2 3 7 0 1 4 5 6 
8 0 8 | 2 4 3 5 1 6 0 7 
8 0 8 | 2 0 3 5 1 4 6 7 
8 0 8 | 2 4 3 5 1 0 6 7 
8 0 8 | 2 0 3 5 1 4 6 7 
8 0 8 | 2 4 3 5 1 0 6 7 
8 0 8 | 2 3 6 5 1 0 4 7 
6 0 6 | 2 3 6 5 1 4 0 7 
8 0 8 | 2 3 6 0 1 4 7 5 
6 0 6 | 2 3 6 5 1 4 7 0 
6 0 6 | 2 3 6 5 1 4 7 0 
8 0 8 | 2 3 6 0 1 4 7 5 
8 0 8 | 2 3 5 7 0 4 6 1 
2 0 2 | 2 3 5 7 1 4 6 0 
8 0 8 | 2 3 5 1 0 4 6 7 
4 0 4 | 2 3 5 0 1 4 6 7 
8 0 8 | 2 0 3 7 1 4 5 6 
6 0 6 | 2 3 0 7 1 4 5 6 
8 0 8 | 2 3 5 7 0 1 4 6 
6 0 6 | 2 3 5 7 1 0 4 6 
6 0 6 | 2 3 5 7 6 1 4 0 
8 0 8 | 2 0 5 7 1 3 4 6 
6 0 6 | 2 3 5 7 1 0 4 6 
6 0 6 | 2 3 5 7 1 0 4 6 
8 0 8 | 2 3 5 1 4 0 6 7 
8 0 8 | 0 3 5 7 2 4 6 1 
0 0 0 | 1 3 5 7 2 4 6 0 
