14 6 8 | 1 3 4 6 2 5 0 7 
15 5 10 | 7 3 4 0 1 2 5 6 
15 5 10 | 0 3 4 7 1 2 5 6 
15 5 10 | 1 3 4 6 0 2 5 7 
15 5 10 | 6 3 4 0 1 2 5 7 
15 5 10 | 6 2 3 4 0 1 5 7 
14 6 8 | 6 2 3 4 1 0 5 7 
15 5 10 | 6 3 5 4 1 2 0 7 
15 5 10 | 6 0 3 4 1 2 5 7 
15 5 10 | 6 3 0 4 1 2 5 7 
15 5 10 | 6 3 7 5 1 2 0 4 
14 6 8 | 6 3 7 5 1 2 4 0 
15 5 10 | 6 3 5 0 1 2 7 4 
14 6 8 | 6 3 5 4 1 2 7 0 
15 5 10 | 0 3 4 7 1 2 5 6 
15 5 10 | 6 3 7 0 1 2 4 5 
15 5 10 | 3 2 4 7 1 0 5 6 
15 5 10 | 6 0 3 4 1 2 5 7 
15 7 8 | 1 3 4 0 6 2 5 7 
14 8 6 | 1 3 4 7 6 2 5 0 
15 7 8 | 1 3 4 6 2 0 5 7 
15 7 8 | 6 2 0 4 1 5 3 7 
15 7 8 | 1 3 4 6 2 5 7 0 
15 7 8 | 1 3 4 7 6 2 0 5 
14 8 6 | 1 3 4 7 6 2 5 0 
15 7 8 | 1 6 3 4 0 2 5 7 
15 7 8 | 1 3 4 0 6 2 5 7 
15 7 8 | 1 0 4 7 2 3 5 6 
15 7 8 | 6 2 4 0 1 5 3 7 
15 7 8 | 3 4 0 7 1 2 5 6 
15 7 8 | 3 4 7 6 1 2 5 0 
15 7 8 | 1 3 0 6 2 5 4 7 
14 8 6 | 1 3 6 0 2 5 4 7 
13 9 4 | 1 3 6 7 2 5 4 0 
14 10 4 | 1 3 6 7 2 5 4 0 
15 7 8 | 3 4 5 7 1 0 2 6 
14 8 6 | 3 4 5 7 1 2 0 6 
15 7 8 | 1 0 3 4 2 6 5 7 
15 7 8 | 3 4 0 7 1 2 5 6 
15 7 8 | 7 6 3 4 1 2 5 0 
15 7 8 | 6 2 3 4 7 1 5 0 
15 7 8 | 6 3 5 4 1 2 7 0 
15 9 6 | 1 3 4 0 2 5 6 7 
15 9 6 | 1 3 4 7 2 5 0 6 
15 9 6 | 1 4 7 6 2 3 5 0 
15 9 6 | 1 3 7 6 2 5 4 0 
15 9 6 | 1 3 0 7 2 5 4 6 
15 9 6 | 1 6 3 0 2 5 7 4 
14 10 4 | 1 6 3 4 2 5 7 0 
15 9 6 | 1 6 3 4 2 5 0 7 
15 9 6 | 1 4 5 7 2 0 3 6 
14 10 4 | 1 4 5 7 2 3 0 6 
15 9 6 | 1 4 0 7 2 3 5 6 
15 9 6 | 1 4 0 7 2 3 5 6 
15 9 6 | 3 4 5 0 1 2 6 7 
15 9 6 | 1 3 4 7 6 2 5 0 
15 11 4 | 1 4 5 0 2 3 6 7 
15 11 4 | 1 6 3 4 2 5 7 0 
16 2 14 | 6 3 4 7 0 2 5 1 
12 4 8 | 6 3 4 7 1 2 5 0 
15 3 12 | 6 3 4 7 2 0 5 1 
16 4 12 | 6 2 3 7 1 0 4 5 
15 5 10 | 6 2 3 7 1 4 0 5 
14 6 8 | 6 2 3 7 1 4 5 0 
16 4 12 | 0 6 3 7 1 2 4 5 
15 5 10 | 1 6 3 7 0 2 4 5 
13 7 6 | 1 6 3 7 5 2 4 0 
14 6 8 | 1 6 3 7 2 0 4 5 
13 7 6 | 1 6 3 7 2 4 0 5 
12 8 4 | 1 6 3 7 2 4 5 0 
14 8 6 | 1 6 3 0 5 2 4 7 
14 8 6 | 1 6 3 7 5 2 0 4 
15 7 8 | 1 0 3 7 2 6 4 5 
14 8 6 | 1 3 0 7 2 6 4 5 
15 7 8 | 5 6 3 7 1 2 4 0 
15 9 6 | 1 6 3 0 5 2 4 7 
15 9 6 | 1 6 3 0 2 4 5 7 
14 10 4 | 1 6 3 7 2 4 5 0 
15 9 6 | 1 6 3 7 5 2 4 0 
15 9 6 | 1 3 4 7 2 6 0 5 
14 10 4 | 1 3 4 7 2 6 5 0 
15 9 6 | 1 3 7 0 2 6 4 5 
14 10 4 | 1 3 7 5 2 6 4 0 
15 9 6 | 1 6 3 7 2 4 0 5 
15 9 6 | 1 6 3 7 5 2 4 0 
15 11 4 | 1 3 7 5 2 6 4 0 
15 11 4 | 1 6 3 7 2 4 5 0 
16 4 12 | 3 0 4 6 1 2 5 7 
15 5 10 | 3 4 0 6 1 2 5 7 
14 6 8 | 3 4 5 6 1 2 0 7 
14 6 8 | 3 4 6 0 1 2 5 7 
13 7 6 | 3 4 6 7 1 2 5 0 
14 8 6 | 3 4 6 7 1 2 5 0 
15 7 8 | 3 4 5 6 1 2 0 7 
15 7 8 | 3 4 5 6 1 2 7 0 
16 4 12 | 6 3 5 4 1 0 2 7 
15 5 10 | 6 3 5 4 1 2 0 7 
16 4 12 | 6 3 4 7 2 5 0 1 
15 5 10 | 6 3 4 7 2 5 1 0 
16 6 10 | 7 3 4 6 1 2 5 0 
16 6 10 | 1 3 4 6 0 2 5 7 
16 6 10 | 1 3 4 6 7 2 5 0 
16 6 10 | 6 3 7 0 1 2 4 5 
16 6 10 | 7 3 4 6 1 2 5 0 
16 6 10 | 3 2 4 7 1 5 0 6 
15 7 8 | 3 2 4 7 1 5 6 0 
16 6 10 | 1 0 4 6 2 3 5 7 
15 7 8 | 1 3 4 6 2 0 5 7 
15 7 8 | 1 4 0 6 2 3 5 7 
14 8 6 | 1 4 5 6 2 3 0 7 
14 8 6 | 1 4 6 0 2 3 5 7 
13 9 4 | 1 4 6 7 2 3 5 0 
14 10 4 | 1 4 6 7 2 3 5 0 
15 9 6 | 1 4 5 6 2 3 0 7 
15 9 6 | 1 4 5 6 2 3 7 0 
16 6 10 | 6 3 5 0 1 2 7 4 
16 6 10 | 3 0 4 7 1 2 5 6 
16 6 10 | 6 0 3 4 1 2 5 7 
16 6 10 | 1 6 3 7 0 2 4 5 
16 6 10 | 0 3 4 7 1 2 5 6 
16 6 10 | 3 2 4 7 1 0 5 6 
16 6 10 | 3 0 4 7 1 2 5 6 
16 6 10 | 0 6 3 4 1 2 5 7 
16 6 10 | 0 2 3 4 6 1 5 7 
16 6 10 | 4 6 3 0 1 2 5 7 
15 7 8 | 4 6 3 7 1 2 5 0 
16 8 8 | 3 4 6 7 1 2 0 5 
15 9 6 | 3 4 6 7 1 2 5 0 
16 8 8 | 3 4 5 0 1 2 7 6 
16 8 8 | 1 6 3 0 7 2 5 4 
15 9 6 | 1 6 3 4 7 2 5 0 
16 8 8 | 1 6 3 0 4 2 5 7 
15 9 6 | 1 6 3 7 4 2 5 0 
16 8 8 | 5 6 3 7 1 2 0 4 
16 8 8 | 5 6 3 0 1 2 4 7 
16 8 8 | 1 3 4 0 6 2 5 7 
16 8 8 | 1 6 3 7 2 0 4 5 
16 8 8 | 6 2 0 3 1 5 7 4 
15 9 6 | 6 2 3 0 1 5 7 4 
16 8 8 | 1 6 3 7 2 0 4 5 
16 8 8 | 1 6 0 7 2 4 3 5 
15 9 6 | 1 6 3 7 2 4 0 5 
16 8 8 | 1 6 0 4 2 5 3 7 
15 9 6 | 1 6 3 4 2 5 0 7 
16 8 8 | 1 3 0 4 6 2 5 7 
16 8 8 | 1 0 3 4 2 6 5 7 
16 8 8 | 1 0 3 7 2 6 4 5 
16 8 8 | 1 6 3 4 2 0 5 7 
16 8 8 | 1 0 3 7 2 5 4 6 
15 9 6 | 1 5 3 7 2 0 4 6 
14 10 4 | 1 5 3 7 2 4 0 6 
13 11 2 | 1 5 3 7 2 4 6 0 
15 9 6 | 1 3 0 7 2 5 4 6 
16 8 8 | 1 3 4 7 0 2 5 6 
16 8 8 | 3 4 7 6 1 2 5 0 
16 8 8 | 1 3 0 6 2 5 4 7 
16 8 8 | 3 4 5 6 1 2 0 7 
16 8 8 | 3 4 6 0 1 2 5 7 
16 8 8 | 1 0 4 7 2 3 5 6 
16 8 8 | 3 4 0 7 1 2 5 6 
16 8 8 | 3 0 5 7 1 4 2 6 
16 8 8 | 1 6 3 4 2 0 5 7 
16 8 8 | 1 3 0 4 2 6 5 7 
15 9 6 | 1 3 5 4 2 6 0 7 
15 9 6 | 1 3 4 0 2 6 5 7 
14 10 4 | 1 3 4 7 2 6 5 0 
15 11 4 | 1 3 4 7 2 6 5 0 
16 8 8 | 1 6 3 4 7 2 0 5 
15 9 6 | 1 6 3 4 7 2 5 0 
16 8 8 | 1 3 4 6 2 5 0 7 
16 8 8 | 4 6 3 7 1 2 5 0 
16 8 8 | 3 4 7 0 1 2 5 6 
16 8 8 | 1 3 4 6 2 5 0 7 
16 8 8 | 6 2 0 4 1 5 3 7 
16 8 8 | 1 3 0 7 6 2 4 5 
16 8 8 | 6 2 4 7 1 5 3 0 
16 8 8 | 1 3 4 6 2 0 5 7 
16 8 8 | 1 3 4 0 2 5 7 6 
16 8 8 | 3 2 4 0 1 5 6 7 
16 10 6 | 1 3 4 7 2 0 6 5 
16 10 6 | 1 3 0 7 2 6 4 5 
16 10 6 | 1 3 0 7 2 6 4 5 
16 10 6 | 1 3 4 7 2 6 0 5 
16 10 6 | 1 4 7 6 2 3 5 0 
16 10 6 | 1 3 7 6 2 5 4 0 
16 10 6 | 1 6 3 7 5 2 4 0 
16 10 6 | 1 6 3 0 2 4 5 7 
16 10 6 | 1 6 3 0 2 5 7 4 
16 10 6 | 1 3 5 4 2 0 6 7 
16 10 6 | 1 3 5 4 2 6 7 0 
16 10 6 | 1 4 0 7 2 3 5 6 
16 10 6 | 1 0 5 7 2 4 3 6 
16 10 6 | 1 3 5 4 2 6 0 7 
16 10 6 | 1 3 7 0 2 5 4 6 
16 10 6 | 1 6 3 4 2 5 0 7 
16 10 6 | 1 5 3 7 2 0 4 6 
16 10 6 | 1 4 7 0 2 3 5 6 
16 10 6 | 1 6 3 7 2 4 0 5 
16 10 6 | 1 6 3 7 4 2 5 0 
16 10 6 | 1 3 6 7 2 5 0 4 
15 11 4 | 1 3 6 7 2 5 4 0 
16 10 6 | 1 3 6 0 2 5 4 7 
16 10 6 | 1 6 3 4 7 2 5 0 
16 10 6 | 1 4 5 6 2 3 0 7 
16 10 6 | 1 4 6 7 2 3 0 5 
15 11 4 | 1 4 6 7 2 3 5 0 
16 10 6 | 1 4 5 0 2 3 7 6 
16 10 6 | 1 4 6 0 2 3 5 7 
16 12 4 | 1 5 3 7 2 4 0 6 
16 12 4 | 1 5 3 0 2 4 6 7 
15 13 2 | 1 5 3 7 2 4 6 0 
16 14 2 | 1 5 3 7 2 4 6 0 
17 3 14 | 6 0 4 7 1 3 2 5 
16 4 12 | 6 3 4 7 1 0 2 5 
16 4 12 | 6 4 0 7 1 3 2 5 
17 3 14 | 6 3 4 7 0 1 2 5 
15 5 10 | 6 3 4 7 5 1 2 0 
16 4 12 | 6 3 4 7 1 0 2 5 
16 6 10 | 6 3 4 0 5 1 2 7 
17 3 14 | 0 3 4 7 6 2 5 1 
12 6 6 | 1 3 4 7 6 2 5 0 
17 5 12 | 0 3 4 6 1 2 5 7 
17 5 12 | 0 3 4 6 1 2 5 7 
17 5 12 | 6 3 4 7 2 0 5 1 
17 5 12 | 6 2 3 7 1 0 4 5 
17 5 12 | 3 2 4 6 1 0 5 7 
16 6 10 | 3 2 4 6 1 5 0 7 
15 7 8 | 3 2 4 6 1 5 7 0 
16 8 8 | 3 2 4 0 1 5 7 6 
17 5 12 | 6 0 3 7 1 2 4 5 
17 5 12 | 6 3 4 7 1 0 2 5 
17 5 12 | 6 4 2 7 1 3 0 5 
16 6 10 | 6 4 2 7 1 3 5 0 
17 5 12 | 6 4 7 0 1 3 2 5 
16 6 10 | 6 4 7 5 1 3 2 0 
17 5 12 | 6 0 3 7 1 2 4 5 
17 5 12 | 0 3 7 6 1 2 4 5 
16 6 10 | 1 3 7 6 0 2 4 5 
15 7 8 | 1 3 7 6 2 0 4 5 
14 8 6 | 1 3 7 6 2 4 0 5 
13 9 4 | 1 3 7 6 2 4 5 0 
14 10 4 | 1 3 7 0 2 4 5 6 
15 11 4 | 1 3 7 0 2 4 5 6 
15 11 4 | 1 3 7 6 2 4 5 0 
15 11 4 | 1 3 0 7 2 4 5 6 
14 12 2 | 1 3 5 7 2 4 0 6 
13 13 0 | 1 3 5 7 2 4 6 0 
